                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.48234,                0.33654,                0.82705,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             6.6304e-05,             6.6304e-05,             6.6304e-05
                    159,                0.48782,                0.34192,                0.82574,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             6.4806e-05,             6.4806e-05,             6.4806e-05
                    160,                0.48383,                0.33781,                 0.8267,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             6.3308e-05,             6.3308e-05,             6.3308e-05
                    161,                0.47736,                0.33321,                0.82555,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              6.181e-05,              6.181e-05,              6.181e-05
                    162,                0.48135,                0.33932,                0.82431,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             6.0312e-05,             6.0312e-05,             6.0312e-05
                    163,                0.47787,                0.33522,                0.82264,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.8814e-05,             5.8814e-05,             5.8814e-05
                    164,                0.47665,                0.33395,                0.82334,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.7316e-05,             5.7316e-05,             5.7316e-05
                    165,                0.47677,                0.33512,                0.82387,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.5818e-05,             5.5818e-05,             5.5818e-05
                    166,                0.48351,                0.33887,                0.82553,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              5.432e-05,              5.432e-05,              5.432e-05
                    167,                 0.4796,                0.33465,                0.82515,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.2822e-05,             5.2822e-05,             5.2822e-05
                    168,                0.48207,                0.33737,                0.82722,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             5.1324e-05,             5.1324e-05,             5.1324e-05
                    169,                0.47642,                0.33434,                0.82464,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.9826e-05,             4.9826e-05,             4.9826e-05
                    170,                0.47142,                0.33306,                0.82171,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.8328e-05,             4.8328e-05,             4.8328e-05
                    171,                0.47708,                0.33501,                0.82592,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              4.683e-05,              4.683e-05,              4.683e-05
                    172,                0.46775,                0.32668,                0.82375,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.5331e-05,             4.5331e-05,             4.5331e-05
                    173,                0.47105,                0.33199,                0.82234,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.3833e-05,             4.3833e-05,             4.3833e-05
                    174,                 0.4731,                0.33226,                0.82261,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.2335e-05,             4.2335e-05,             4.2335e-05
                    175,                0.47047,                0.33095,                0.82259,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             4.0837e-05,             4.0837e-05,             4.0837e-05
                    176,                0.47333,                0.33026,                0.82253,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             3.9339e-05,             3.9339e-05,             3.9339e-05
                    177,                0.47511,                0.33111,                0.82361,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             3.7841e-05,             3.7841e-05,             3.7841e-05
                    178,                0.47179,                0.33102,                0.82333,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             3.6343e-05,             3.6343e-05,             3.6343e-05
